"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Port BE","Die Gemeinde Port hat die Änderung des Mietrechts zur vereinfachten Kündigung wegen Eigenbedarfs mit 52,1 Prozent angenommen. Port hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Port (BE)","A Port, les habitants disent oui à  52,1 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Port a approuvé la réforme, tout comme son canton.","Port (BE)","Nel comune di Port, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 52,1 per cento di voti favorevoli. Port ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Safnern BE","In Safnern hat die Stimmbevölkerung der Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 62,6 Prozent angenommen. Safnern hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Safnern (BE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est approuvé à Safnern par 62,6 pour cent des votants. Safnern a approuvé la réforme, tout comme son canton.","Safnern (BE)","A Safnern gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 62,6 per cento di ""sì"". Safnern ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Scheuren BE","Ja zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Scheuren: Mit 92,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Scheuren hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Scheuren (BE)","Scheuren dit oui à 92,5 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Scheuren a approuvé la réforme, tout comme son canton.","Scheuren (BE)","Gli abitanti di Scheuren hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 92,5 per cento di ""sì"". Scheuren ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Schwadernau BE","Die Gemeinde Schwadernau hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf mit 56,2 Prozent Ja-Stimmen angenommen. Schwadernau hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Schwadernau (BE)","La population de Schwadernau approuve à 56,2 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Schwadernau a approuvé la réforme, tout comme son canton.","Schwadernau (BE)","I cittadini di Schwadernau hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 56,2 per cento di voti a favore. Schwadernau ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Studen BE","Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf  in Studen BE: Mit 4'153 Nein- zu 4'152 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 50 Prozent. Studen BE hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Studen (BE)","C'est non à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre à Studen (BE). Les habitants ont refusé le texte à 50 pour cent. Studen (BE) a rejeté la réforme, contrairement à son canton.","Studen (BE)","Gli elettori di Studen BE si sono mostrati scettici nei confronti della modifica del diritto di locazione (disdetta per bisogno personale), che è stata respinta con il 50 per cento di voti contrari. Studen BE ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Sutz-Lattrigen BE","Keine Mehrheit für die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Sutz-Lattrigen: Mit 2'450 Nein-Stimmen zu 1'775 Ja-Stimmen oder 58 Prozent hat die Gemeinde die Vorlage verworfen. Sutz-Lattrigen hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Sutz-Lattrigen (BE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre n'a pas convaincu à Sutz-Lattrigen. Les citoyens de la commune ont refusé le texte à 58 pour cent. Sutz-Lattrigen a rejeté la réforme, contrairement à son canton.","Sutz-Lattrigen (BE)","Il 58 per cento degli elettori di Sutz-Lattrigen ha respinto la modifica del diritto di locazione (disdetta per bisogno personale). Sutz-Lattrigen ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Täuffelen BE","Ja zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Täuffelen. Die Gemeinde hat die Vorlage mit 51,5 Prozent der Stimmen angenommen. Täuffelen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Täuffelen (BE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre passe la rampe avec 51,5 pour cent de oui à Täuffelen. Täuffelen a approuvé la réforme, tout comme son canton.","Täuffelen (BE)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Täuffelen, dove ha riscosso il 51,5 per cento di voti a favore. Täuffelen ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Walperswil BE","In Walperswil hat die Stimmbevölkerung der Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 79,3 Prozent angenommen. Walperswil hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Walperswil (BE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est approuvé à Walperswil par 79,3 pour cent des votants. Walperswil a approuvé la réforme, tout comme son canton.","Walperswil (BE)","A Walperswil gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 79,3 per cento di ""sì"". Walperswil ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Worben BE","85,3 Prozent der Stimmbürgerinnen und Stimmbürger von Worben haben die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf angenommen. Worben hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Worben (BE)","Les habitants de Worben soutiennent à 85,3 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Worben a approuvé la réforme, tout comme son canton.","Worben (BE)","Gli elettori di Worben si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 85,3 per cento di ""sì"". Worben ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Twann-Tüscherz BE","Ja zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Twann-Tüscherz: Mit 61,6 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Twann-Tüscherz hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Douanne-Daucher (BE)","Douanne-Daucher dit oui à 61,6 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Douanne-Daucher a approuvé la réforme, tout comme son canton.","Douanne-Daucher (BE)","Gli abitanti di Douanne-Daucher hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 61,6 per cento di ""sì"". Douanne-Daucher ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Därstetten BE","Ja zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Därstetten. Die Gemeinde hat die Vorlage mit 66,6 Prozent der Stimmen angenommen. Därstetten hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Därstetten (BE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre passe la rampe avec 66,6 pour cent de oui à Därstetten. Därstetten a approuvé la réforme, tout comme son canton.","Därstetten (BE)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Därstetten, dove ha riscosso il 66,6 per cento di voti a favore. Därstetten ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Diemtigen BE","57,2 Prozent der Abstimmenden in der Gemeinde Diemtigen haben Ja gesagt zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf. Diemtigen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Diemtigen (BE)","Les habitants de Diemtigen acceptent avec 57,2 pour cent de oui l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Diemtigen a approuvé la réforme, tout comme son canton.","Diemtigen (BE)","Il 57,2 per cento degli elettori di Diemtigen ha accolto la modifica del diritto di locazione (disdetta per bisogno personale). Diemtigen ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Erlenbach im Simmental BE","Keine Mehrheit für die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Erlenbach im Simmental: Mit 9'436 Nein-Stimmen zu 3'172 Ja-Stimmen oder 74,8 Prozent hat die Gemeinde die Vorlage verworfen. Erlenbach im Simmental hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Erlenbach im Simmental (BE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre n'a pas convaincu à Erlenbach im Simmental. Les citoyens de la commune ont refusé le texte à 74,8 pour cent. Erlenbach im Simmental a rejeté la réforme, contrairement à son canton.","Erlenbach im Simmental (BE)","Il 74,8 per cento degli elettori di Erlenbach im Simmental ha respinto la modifica del diritto di locazione (disdetta per bisogno personale). Erlenbach im Simmental ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Oberwil im Simmental BE","Die Gemeinde Oberwil im Simmental hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf mit 52,5 Prozent Ja-Stimmen angenommen. Oberwil im Simmental hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Oberwil im Simmental (BE)","La population d'Oberwil im Simmental approuve à 52,5 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Oberwil im Simmental a approuvé la réforme, tout comme son canton.","Oberwil im Simmental (BE)","I cittadini di Oberwil im Simmental hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 52,5 per cento di voti a favore. Oberwil im Simmental ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Reutigen BE","Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf  in Reutigen: Mit 3'000 Nein- zu 2'552 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 54 Prozent. Reutigen hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Reutigen (BE)","C'est non à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre à Reutigen. Les habitants ont refusé le texte à 54 pour cent. Reutigen a rejeté la réforme, contrairement à son canton.","Reutigen (BE)","Gli elettori di Reutigen si sono mostrati scettici nei confronti della modifica del diritto di locazione (disdetta per bisogno personale), che è stata respinta con il 54 per cento di voti contrari. Reutigen ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Spiez BE","In Spiez hat die Stimmbevölkerung der Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 56,8 Prozent angenommen. Spiez hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Spiez (BE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est approuvé à Spiez par 56,8 pour cent des votants. Spiez a approuvé la réforme, tout comme son canton.","Spiez (BE)","A Spiez gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 56,8 per cento di ""sì"". Spiez ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Wimmis BE","Die Gemeinde Wimmis hat die Änderung des Mietrechts zur vereinfachten Kündigung wegen Eigenbedarfs mit 94,7 Prozent angenommen. Wimmis hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Wimmis (BE)","A Wimmis, les habitants disent oui à  94,7 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Wimmis a approuvé la réforme, tout comme son canton.","Wimmis (BE)","Nel comune di Wimmis, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 94,7 per cento di voti favorevoli. Wimmis ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Stocken-Höfen BE","Stocken-Höfen hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf mit 84,7 Prozent abgelehnt. Stocken-Höfen hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Stocken-Höfen (BE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre n'a pas trouvé grâce aux yeux des citoyens de Stocken-Höfen. Ils ont refusé le texte à 84,7 pour cent. Stocken-Höfen a rejeté la réforme, contrairement à son canton.","Stocken-Höfen (BE)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata respinta a Stocken-Höfen, dove ha riscosso il 84,7 per cento di ""no"". Stocken-Höfen ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Guttannen BE","In Guttannen hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf keine Mehrheit gefunden. Auf 73,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Guttannen hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Guttannen (BE)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est refusé à 73,5 pour cent à Guttannen. Guttannen a rejeté la réforme, contrairement à son canton.","Guttannen (BE)","I cittadini di Guttannen hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 73,5 per cento di voti contrari. Guttannen ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
