"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Weggis LU","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Weggis: Mit 5'026 Nein- zu 1'854 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 73,1 Prozent. Weggis hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Weggis (LU)","C'est non à la réforme en faveur de l'extension des autoroutes à Weggis. Les habitants ont refusé le texte à 73,1 pour cent. Weggis a rejeté l'arrêté, tout comme son canton.","Weggis (LU)","Gli elettori di Weggis si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 73,1 per cento di voti contrari. Weggis ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Beromünster LU","52 Prozent der Stimmbürgerinnen und Stimmbürger von Beromünster sagen Nein zum Bundesbeschluss über den Ausbau der Autobahnen. Beromünster hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Beromünster (LU)","Les habitants de Beromünster s'opposent à la réforme en faveur de l'extension des autoroutes par 52 pour cent des voix. Beromünster a rejeté l'arrêté, tout comme son canton.","Beromünster (LU)","Gli abitanti di Beromünster hanno respinto il potenziamento delle strade nazionali con il 52 per cento di ""no"". Beromünster ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Büron LU","Keine Mehrheit für den Bundesbeschluss über den Ausbau der Autobahnen in Büron: Mit 7'363 Nein-Stimmen zu 3'100 Ja-Stimmen oder 70,4 Prozent hat die Gemeinde die Vorlage verworfen. Büron hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Büron (LU)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Büron. Les citoyens de la commune ont refusé le texte à 70,4 pour cent. Büron a rejeté l'arrêté, tout comme son canton.","Büron (LU)","Il 70,4 per cento degli elettori di Büron ha respinto il potenziamento delle strade nazionali. Büron ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Buttisholz LU","Die Gemeinde Buttisholz hat den Bundesbeschluss über den Ausbau der Autobahnen mit 87,1 Prozent Ja-Stimmen angenommen. Buttisholz hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage abgelehnt hat.","Buttisholz (LU)","La population de Buttisholz approuve à 87,1 pour cent la réforme en faveur de l'extension des autoroutes. Buttisholz a approuvé l'arrêté, contrairement à son canton.","Buttisholz (LU)","I cittadini di Buttisholz hanno accolto il potenziamento delle strade nazionali con il 87,1 per cento di voti a favore. Buttisholz ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Eich LU","In Eich hat der Bundesbeschluss über den Ausbau der Autobahnen keine Mehrheit gefunden. Auf 58 Prozent der abgegebenen Stimmzettel stand ein Nein. Eich hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Eich (LU)","La réforme en faveur de l'extension des autoroutes est refusée à 58 pour cent à Eich. Eich a rejeté l'arrêté, tout comme son canton.","Eich (LU)","I cittadini di Eich hanno respinto il potenziamento delle strade nazionali con il 58 per cento di voti contrari. Eich ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Geuensee LU","Keine Mehrheit für den Bundesbeschluss über den Ausbau der Autobahnen in Geuensee: Mit 9'495 Nein-Stimmen zu 7'812 Ja-Stimmen oder 54,9 Prozent hat die Gemeinde die Vorlage verworfen. Geuensee hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Geuensee (LU)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Geuensee. Les citoyens de la commune ont refusé le texte à 54,9 pour cent. Geuensee a rejeté l'arrêté, tout comme son canton.","Geuensee (LU)","Il 54,9 per cento degli elettori di Geuensee ha respinto il potenziamento delle strade nazionali. Geuensee ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Grosswangen LU","70,5 Prozent der Stimmbürgerinnen und Stimmbürger von Grosswangen haben den Bundesbeschluss über den Ausbau der Autobahnen angenommen. Grosswangen hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage abgelehnt hat.","Grosswangen (LU)","Les habitants de Grosswangen soutiennent à 70,5 pour cent la réforme en faveur de l'extension des autoroutes. Grosswangen a approuvé l'arrêté, contrairement à son canton.","Grosswangen (LU)","Gli elettori di Grosswangen si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 70,5 per cento di ""sì"". Grosswangen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Hildisrieden LU","61,2 Prozent der Abstimmenden in der Gemeinde Hildisrieden haben Ja gesagt zum Bundesbeschluss über den Ausbau der Autobahnen. Hildisrieden hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage abgelehnt hat.","Hildisrieden (LU)","Les habitants de Hildisrieden acceptent avec 61,2 pour cent de oui la réforme en faveur de l'extension des autoroutes. Hildisrieden a approuvé l'arrêté, contrairement à son canton.","Hildisrieden (LU)","Il 61,2 per cento degli elettori di Hildisrieden ha accolto il potenziamento delle strade nazionali. Hildisrieden ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Knutwil LU","Knutwil hat den Bundesbeschluss über den Ausbau der Autobahnen mit 76,2 Prozent abgelehnt. Knutwil hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Knutwil (LU)","La réforme en faveur de l'extension des autoroutes n'a pas trouvé grâce aux yeux des citoyens de Knutwil. Ils ont refusé le texte à 76,2 pour cent. Knutwil a rejeté l'arrêté, tout comme son canton.","Knutwil (LU)","Il potenziamento delle strade nazionali è stato respinto a Knutwil, dove ha riscosso il 76,2 per cento di ""no"". Knutwil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Mauensee LU","In Mauensee hat die Stimmbevölkerung den Bundesbeschluss über den Ausbau der Autobahnen abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 75,7 Prozent verworfen. Mauensee hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Mauensee (LU)","La population de Mauensee rejette à 75,7 pour cent des voix la réforme en faveur de l'extension des autoroutes. Mauensee a rejeté l'arrêté, tout comme son canton.","Mauensee (LU)","A Mauensee gli abitanti si sono opposti al potenziamento delle strade nazionali con il 75,7 per cento di voti a sfavore. Mauensee ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Neuenkirch LU","93,5 Prozent der Stimmbürgerinnen und Stimmbürger von Neuenkirch sagen Nein zum Bundesbeschluss über den Ausbau der Autobahnen. Neuenkirch hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Neuenkirch (LU)","Les habitants de Neuenkirch s'opposent à la réforme en faveur de l'extension des autoroutes par 93,5 pour cent des voix. Neuenkirch a rejeté l'arrêté, tout comme son canton.","Neuenkirch (LU)","Gli abitanti di Neuenkirch hanno respinto il potenziamento delle strade nazionali con il 93,5 per cento di ""no"". Neuenkirch ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Nottwil LU","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Nottwil: Mit 2'633 Nein- zu 1'170 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 69,2 Prozent. Nottwil hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Nottwil (LU)","C'est non à la réforme en faveur de l'extension des autoroutes à Nottwil. Les habitants ont refusé le texte à 69,2 pour cent. Nottwil a rejeté l'arrêté, tout comme son canton.","Nottwil (LU)","Gli elettori di Nottwil si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 69,2 per cento di voti contrari. Nottwil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Oberkirch LU","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Oberkirch. Die Gemeinde hat die Vorlage mit 55,5 Prozent der Stimmen angenommen. Oberkirch hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage abgelehnt hat.","Oberkirch (LU)","La réforme en faveur de l'extension des autoroutes passe la rampe avec 55,5 pour cent de oui à Oberkirch. Oberkirch a approuvé l'arrêté, contrairement à son canton.","Oberkirch (LU)","Il potenziamento delle strade nazionali è stato accolto a Oberkirch, dove ha riscosso il 55,5 per cento di voti a favore. Oberkirch ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Rickenbach LU","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Rickenbach LU: Mit 5'039 Nein- zu 4'187 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 54,6 Prozent. Rickenbach LU hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Rickenbach (LU)","C'est non à la réforme en faveur de l'extension des autoroutes à Rickenbach (LU). Les habitants ont refusé le texte à 54,6 pour cent. Rickenbach (LU) a rejeté l'arrêté, tout comme son canton.","Rickenbach (LU)","Gli elettori di Rickenbach LU si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 54,6 per cento di voti contrari. Rickenbach LU ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Ruswil LU","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Ruswil. Die Gemeinde hat die Vorlage mit 61,3 Prozent der Stimmen angenommen. Ruswil hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage abgelehnt hat.","Ruswil (LU)","La réforme en faveur de l'extension des autoroutes passe la rampe avec 61,3 pour cent de oui à Ruswil. Ruswil a approuvé l'arrêté, contrairement à son canton.","Ruswil (LU)","Il potenziamento delle strade nazionali è stato accolto a Ruswil, dove ha riscosso il 61,3 per cento di voti a favore. Ruswil ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Schenkon LU","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Schenkon. Die Gemeinde hat die Vorlage mit 67,2 Prozent der Stimmen angenommen. Schenkon hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage abgelehnt hat.","Schenkon (LU)","La réforme en faveur de l'extension des autoroutes passe la rampe avec 67,2 pour cent de oui à Schenkon. Schenkon a approuvé l'arrêté, contrairement à son canton.","Schenkon (LU)","Il potenziamento delle strade nazionali è stato accolto a Schenkon, dove ha riscosso il 67,2 per cento di voti a favore. Schenkon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Schlierbach LU","In Schlierbach hat die Stimmbevölkerung den Bundesbeschluss über den Ausbau der Autobahnen abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 55,8 Prozent verworfen. Schlierbach hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Schlierbach (LU)","La population de Schlierbach rejette à 55,8 pour cent des voix la réforme en faveur de l'extension des autoroutes. Schlierbach a rejeté l'arrêté, tout comme son canton.","Schlierbach (LU)","A Schlierbach gli abitanti si sono opposti al potenziamento delle strade nazionali con il 55,8 per cento di voti a sfavore. Schlierbach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Sempach LU","85,7 Prozent der Stimmbürgerinnen und Stimmbürger von Sempach sagen Nein zum Bundesbeschluss über den Ausbau der Autobahnen. Sempach hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Sempach (LU)","Les habitants de Sempach s'opposent à la réforme en faveur de l'extension des autoroutes par 85,7 pour cent des voix. Sempach a rejeté l'arrêté, tout comme son canton.","Sempach (LU)","Gli abitanti di Sempach hanno respinto il potenziamento delle strade nazionali con il 85,7 per cento di ""no"". Sempach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Sursee LU","65,6 Prozent der Stimmbürgerinnen und Stimmbürger von Sursee sagen Nein zum Bundesbeschluss über den Ausbau der Autobahnen. Sursee hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Sursee (LU)","Les habitants de Sursee s'opposent à la réforme en faveur de l'extension des autoroutes par 65,6 pour cent des voix. Sursee a rejeté l'arrêté, tout comme son canton.","Sursee (LU)","Gli abitanti di Sursee hanno respinto il potenziamento delle strade nazionali con il 65,6 per cento di ""no"". Sursee ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Triengen LU","51,1 Prozent der Stimmbürgerinnen und Stimmbürger von Triengen haben den Bundesbeschluss über den Ausbau der Autobahnen angenommen. Triengen hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage abgelehnt hat.","Triengen (LU)","Les habitants de Triengen soutiennent à 51,1 pour cent la réforme en faveur de l'extension des autoroutes. Triengen a approuvé l'arrêté, contrairement à son canton.","Triengen (LU)","Gli elettori di Triengen si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 51,1 per cento di ""sì"". Triengen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Wolhusen LU","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Wolhusen. Die Gemeinde hat die Vorlage mit 63,8 Prozent der Stimmen angenommen. Wolhusen hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage abgelehnt hat.","Wolhusen (LU)","La réforme en faveur de l'extension des autoroutes passe la rampe avec 63,8 pour cent de oui à Wolhusen. Wolhusen a approuvé l'arrêté, contrairement à son canton.","Wolhusen (LU)","Il potenziamento delle strade nazionali è stato accolto a Wolhusen, dove ha riscosso il 63,8 per cento di voti a favore. Wolhusen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Alberswil LU","Die Gemeinde Alberswil hat den Bundesbeschluss über den Ausbau der Autobahnen mit 68,3 Prozent Ja-Stimmen angenommen. Alberswil hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage abgelehnt hat.","Alberswil (LU)","La population d'Alberswil approuve à 68,3 pour cent la réforme en faveur de l'extension des autoroutes. Alberswil a approuvé l'arrêté, contrairement à son canton.","Alberswil (LU)","I cittadini di Alberswil hanno accolto il potenziamento delle strade nazionali con il 68,3 per cento di voti a favore. Alberswil ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Altbüron LU","75,1 Prozent der Stimmbürgerinnen und Stimmbürger von Altbüron sagen Nein zum Bundesbeschluss über den Ausbau der Autobahnen. Altbüron hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Altbüron (LU)","Les habitants d'Altbüron s'opposent à la réforme en faveur de l'extension des autoroutes par 75,1 pour cent des voix. Altbüron a rejeté l'arrêté, tout comme son canton.","Altbüron (LU)","Gli abitanti di Altbüron hanno respinto il potenziamento delle strade nazionali con il 75,1 per cento di ""no"". Altbüron ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Altishofen LU","Altishofen hat den Bundesbeschluss über den Ausbau der Autobahnen mit 51,8 Prozent abgelehnt. Altishofen hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Altishofen (LU)","La réforme en faveur de l'extension des autoroutes n'a pas trouvé grâce aux yeux des citoyens d'Altishofen. Ils ont refusé le texte à 51,8 pour cent. Altishofen a rejeté l'arrêté, tout comme son canton.","Altishofen (LU)","Il potenziamento delle strade nazionali è stato respinto a Altishofen, dove ha riscosso il 51,8 per cento di ""no"". Altishofen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
