"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Rickenbach ZH","59,1 Prozent der Stimmbürgerinnen und Stimmbürger in Rickenbach ZH haben Ja gesagt zur Pensionskassenreform. Rickenbach ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Rickenbach (ZH)","Les habitants de Rickenbach (ZH) acceptent à 59,1 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Rickenbach (ZH) a approuvé la réforme, contrairement à son canton.","Rickenbach (ZH)","Il 59,1 per cento degli elettori di Rickenbach ZH ha accolto la modifica del diritto di locazione (sublocazione). Rickenbach ZH ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Schlatt ZH","Ja zur Änderung des Mietrechts bei Untermiete in Schlatt ZH. Die Gemeinde hat Vorlage mit 56,8 Prozent der Stimmen angenommen. Schlatt ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Schlatt (ZH)","Les habitants de Schlatt (ZH) soutiennent à 56,8 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Schlatt (ZH) a approuvé la réforme, contrairement à son canton.","Schlatt (ZH)","Gli elettori di Schlatt ZH si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 56,8 per cento di ""sì"". Schlatt ZH ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Seuzach ZH","59,4 Prozent der Stimmbürgerinnen und Stimmbürger von Seuzach haben sich für die Änderung des Mietrechts bei Untermiete ausgesprochen. Seuzach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Seuzach (ZH)","A Seuzach, les habitants disent oui à  59,4 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Seuzach a approuvé la réforme, contrairement à son canton.","Seuzach (ZH)","Nel comune di Seuzach, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 59,4 per cento di voti favorevoli. Seuzach ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Turbenthal ZH","Die Änderung des Mietrechts bei Untermiete ist in Turbenthal mit 50,8 Prozent der Stimmen angenommen worden. Turbenthal hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Turbenthal (ZH)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé par 50,8 pour cent des votants à Turbenthal. Turbenthal a approuvé la réforme, contrairement à son canton.","Turbenthal (ZH)","A Turbenthal gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 50,8 per cento di ""sì"". Turbenthal ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Winterthur ZH","In Winterthur ist die Änderung des Mietrechts bei Untermiete mit 62,3 Prozent gescheitert. Winterthur hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Winterthour (ZH)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Winterthour. Les citoyens de la commune ont refusé le texte à 62,3 pour cent. Winterthour a rejeté la réforme, tout comme son canton.","Winterthour (ZH)","Il 62,3 per cento degli elettori di Winterthour ha respinto la modifica del diritto di locazione (sublocazione). Winterthour ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Zell ZH","Ja zur Änderung des Mietrechts bei Untermiete in Zell ZH. Die Gemeinde hat Vorlage mit 51,9 Prozent der Stimmen angenommen. Zell ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Zell (ZH)","Les habitants de Zell (ZH) soutiennent à 51,9 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Zell (ZH) a approuvé la réforme, contrairement à son canton.","Zell (ZH)","Gli elettori di Zell ZH si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 51,9 per cento di ""sì"". Zell ZH ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Aesch ZH","Ja zur Änderung des Mietrechts bei Untermiete in Aesch ZH. Die Gemeinde hat Vorlage mit 67,2 Prozent der Stimmen angenommen. Aesch ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Aesch (ZH)","Les habitants d'Aesch (ZH) soutiennent à 67,2 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Aesch (ZH) a approuvé la réforme, contrairement à son canton.","Aesch (ZH)","Gli elettori di Aesch ZH si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 67,2 per cento di ""sì"". Aesch ZH ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Birmensdorf ZH","55 Prozent der Stimmbürgerinnen und Stimmbürger in Birmensdorf ZH haben Ja gesagt zur Pensionskassenreform. Birmensdorf ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Birmensdorf (ZH)","Les habitants de Birmensdorf (ZH) acceptent à 55 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Birmensdorf (ZH) a approuvé la réforme, contrairement à son canton.","Birmensdorf (ZH)","Il 55 per cento degli elettori di Birmensdorf ZH ha accolto la modifica del diritto di locazione (sublocazione). Birmensdorf ZH ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Dietikon ZH","Mit 2'344 Nein zu 1'731 Ja haben die Stimmbürgerinnen und Stimmbürger von Dietikon die Änderung des Mietrechts bei Untermiete abgelehnt. Das sind 57,5 Prozent. Dietikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dietikon (ZH)","La population de Dietikon rejette à 57,5 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Dietikon a rejeté la réforme, tout comme son canton.","Dietikon (ZH)","A Dietikon gli abitanti si sono opposti alla modifica del diritto di locazione (sublocazione) con il 57,5 per cento di voti a sfavore. Dietikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Geroldswil ZH","Die Änderung des Mietrechts bei Untermiete ist in Geroldswil mit 56,3 Prozent der Stimmen angenommen worden. Geroldswil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Geroldswil (ZH)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé par 56,3 pour cent des votants à Geroldswil. Geroldswil a approuvé la réforme, contrairement à son canton.","Geroldswil (ZH)","A Geroldswil gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 56,3 per cento di ""sì"". Geroldswil ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Oberengstringen ZH","53,1 der Stimmbürgerinnen und Stimmbürger von Oberengstringen haben die Änderung des Mietrechts bei Untermiete abgelehnt. Oberengstringen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberengstringen (ZH)","Les habitants d'Oberengstringen s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 53,1 pour cent des voix. Oberengstringen a rejeté la réforme, tout comme son canton.","Oberengstringen (ZH)","Gli abitanti di Oberengstringen hanno respinto la modifica del diritto di locazione (sublocazione) con il 53,1 per cento di ""no"". Oberengstringen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Oetwil an der Limmat ZH","Ja zur Änderung des Mietrechts bei Untermiete in Oetwil an der Limmat. Die Gemeinde hat Vorlage mit 63,1 Prozent der Stimmen angenommen. Oetwil an der Limmat hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Oetwil an der Limmat (ZH)","Les habitants d'Oetwil an der Limmat soutiennent à 63,1 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Oetwil an der Limmat a approuvé la réforme, contrairement à son canton.","Oetwil an der Limmat (ZH)","Gli elettori di Oetwil an der Limmat si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 63,1 per cento di ""sì"". Oetwil an der Limmat ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Schlieren ZH","59,6 Prozent der Stimmbürgerinnen und Stimmbürger von Schlieren haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Schlieren hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Schlieren (ZH)","A Schlieren, les citoyens rejettent à 59,6 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Schlieren a rejeté la réforme, tout comme son canton.","Schlieren (ZH)","Nel comune di Schlieren, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 59,6 per cento di voti contrari. Schlieren ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Uitikon ZH","Die Änderung des Mietrechts bei Untermiete ist in Uitikon mit 67,2 Prozent der Stimmen angenommen worden. Uitikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Uitikon (ZH)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé par 67,2 pour cent des votants à Uitikon. Uitikon a approuvé la réforme, contrairement à son canton.","Uitikon (ZH)","A Uitikon gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 67,2 per cento di ""sì"". Uitikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Unterengstringen ZH","Mit 57,5 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Unterengstringen für die Änderung des Mietrechts bei Untermiete gestimmt. Unterengstringen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Unterengstringen (ZH)","La population d'Unterengstringen approuve à 57,5 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Unterengstringen a approuvé la réforme, contrairement à son canton.","Unterengstringen (ZH)","I cittadini di Unterengstringen hanno accolto la modifica del diritto di locazione (sublocazione) con il 57,5 per cento di voti a favore. Unterengstringen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Urdorf ZH","53,7 der Stimmbürgerinnen und Stimmbürger von Urdorf haben die Änderung des Mietrechts bei Untermiete abgelehnt. Urdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Urdorf (ZH)","Les habitants d'Urdorf s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 53,7 pour cent des voix. Urdorf a rejeté la réforme, tout comme son canton.","Urdorf (ZH)","Gli abitanti di Urdorf hanno respinto la modifica del diritto di locazione (sublocazione) con il 53,7 per cento di ""no"". Urdorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Weiningen ZH","Ja zur Änderung des Mietrechts bei Untermiete in Weiningen ZH. Die Gemeinde hat Vorlage mit 56,3 Prozent der Stimmen angenommen. Weiningen ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Weiningen (ZH)","Les habitants de Weiningen (ZH) soutiennent à 56,3 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Weiningen (ZH) a approuvé la réforme, contrairement à son canton.","Weiningen (ZH)","Gli elettori di Weiningen ZH si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 56,3 per cento di ""sì"". Weiningen ZH ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Zürich ZH","69,6 Prozent der Stimmbürgerinnen und Stimmbürger von Zürich haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Zürich hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Zürich.","Zurich (ZH)","A Zurich, les citoyens rejettent à 69,6 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Le plus fort pourcentage de non du canton de Zurich a été obtenu à Zurich.","Zurigo (ZH)","Nel comune di Zurigo, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 69,6 per cento di voti contrari. Il maggior numero di ""no"" nel canton Zurigo è stato ottenuto a Zurigo."
"Andelfingen ZH","Mit 58,6 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Andelfingen für die Änderung des Mietrechts bei Untermiete gestimmt. Andelfingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Andelfingen (ZH)","La population d'Andelfingen approuve à 58,6 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Andelfingen a approuvé la réforme, contrairement à son canton.","Andelfingen (ZH)","I cittadini di Andelfingen hanno accolto la modifica del diritto di locazione (sublocazione) con il 58,6 per cento di voti a favore. Andelfingen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Stammheim ZH","Mit 699 Ja zu 404 Nein hat sich Stammheim für die Änderung des Mietrechts bei Untermiete ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 63,4 Prozent. Stammheim hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Stammheim (ZH)","Stammheim dit oui à 63,4 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Stammheim a approuvé la réforme, contrairement à son canton.","Stammheim (ZH)","Gli abitanti di Stammheim hanno accolto la modifica del diritto di locazione (sublocazione) con il 63,4 per cento di ""sì"". Stammheim ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Wädenswil ZH","In Wädenswil ist die Änderung des Mietrechts bei Untermiete mit 50,2 Prozent gescheitert. Wädenswil hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wädenswil (ZH)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Wädenswil. Les citoyens de la commune ont refusé le texte à 50,2 pour cent. Wädenswil a rejeté la réforme, tout comme son canton.","Wädenswil (ZH)","Il 50,2 per cento degli elettori di Wädenswil ha respinto la modifica del diritto di locazione (sublocazione). Wädenswil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Elgg ZH","Elgg hat die Änderung des Mietrechts bei Untermiete angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 55,2 Prozent zu. Elgg hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Elgg (ZH)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 55,2 pour cent de oui à Elgg. Elgg a approuvé la réforme, contrairement à son canton.","Elgg (ZH)","La modifica del diritto di locazione (sublocazione) è stata accolta a Elgg, dove ha riscosso il 55,2 per cento di voti a favore. Elgg ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Horgen ZH","51,5 Prozent der Stimmbürgerinnen und Stimmbürger von Horgen haben sich für die Änderung des Mietrechts bei Untermiete ausgesprochen. Horgen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Horgen (ZH)","A Horgen, les habitants disent oui à  51,5 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Horgen a approuvé la réforme, contrairement à son canton.","Horgen (ZH)","Nel comune di Horgen, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 51,5 per cento di voti favorevoli. Horgen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
