"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Unterengstringen ZH","Unterengstringen hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 61,6 Prozent Nein verworfen. Unterengstringen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Unterengstringen (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est refusé à 61,6 pour cent à Unterengstringen. Unterengstringen a rejeté la réforme, contrairement à son canton.","Unterengstringen (ZH)","I cittadini di Unterengstringen hanno respinto il finanziamento uniforme delle prestazioni con il 61,6 per cento di voti contrari. Unterengstringen ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Urdorf ZH","66,7 der Stimmbürgerinnen und Stimmbürger von Urdorf haben die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Urdorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Urdorf (ZH)","Les habitants d'Urdorf s'opposent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée par 66,7 pour cent des voix. Urdorf a rejeté la réforme, contrairement à son canton.","Urdorf (ZH)","Gli abitanti di Urdorf hanno respinto il finanziamento uniforme delle prestazioni con il 66,7 per cento di ""no"". Urdorf ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Weiningen ZH","In Weiningen ZH hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen keine Mehrheit gefunden: 60,6 Prozent haben die Vorlage abgelehnt. Weiningen ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Weiningen (ZH)","C'est non au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée à Weiningen (ZH). Les habitants ont refusé le texte à 60,6 pour cent. Weiningen (ZH) a rejeté la réforme, contrairement à son canton.","Weiningen (ZH)","Gli elettori di Weiningen ZH si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 60,6 per cento di voti contrari. Weiningen ZH ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Zürich ZH","94 Prozent der Stimmbürgerinnen und Stimmbürger von Zürich haben sich gegen die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Zürich hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Zurich (ZH)","A Zurich, les citoyens rejettent à 94 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Zurich a rejeté la réforme, contrairement à son canton.","Zurigo (ZH)","Nel comune di Zurigo, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 94 per cento di voti contrari. Zurigo ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Andelfingen ZH","Andelfingen hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 80,3 Prozent Nein verworfen. Andelfingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Andelfingen (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est refusé à 80,3 pour cent à Andelfingen. Andelfingen a rejeté la réforme, contrairement à son canton.","Andelfingen (ZH)","I cittadini di Andelfingen hanno respinto il finanziamento uniforme delle prestazioni con il 80,3 per cento di voti contrari. Andelfingen ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Stammheim ZH","67 der Stimmbürgerinnen und Stimmbürger von Stammheim haben die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Stammheim hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Stammheim (ZH)","Les habitants de Stammheim s'opposent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée par 67 pour cent des voix. Stammheim a rejeté la réforme, contrairement à son canton.","Stammheim (ZH)","Gli abitanti di Stammheim hanno respinto il finanziamento uniforme delle prestazioni con il 67 per cento di ""no"". Stammheim ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Wädenswil ZH","Keine Mehrheit für die einheitliche Finanzierung der Leistungen im Gesundheitswesen in Wädenswil: Die Vorlage ist mit 67,6 Prozent gescheitert. Wädenswil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Wädenswil (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas convaincu à Wädenswil. Les citoyens de la commune ont refusé le texte à 67,6 pour cent. Wädenswil a rejeté la réforme, contrairement à son canton.","Wädenswil (ZH)","Il 67,6 per cento degli elettori di Wädenswil ha respinto il finanziamento uniforme delle prestazioni. Wädenswil ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Elgg ZH","Elgg hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 88,2 Prozent Nein-Stimmen verworfen. Elgg hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Elgg (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas trouvé grâce aux yeux des citoyens d'Elgg. Ils ont refusé le texte à 88,2 pour cent. Elgg a rejeté la réforme, contrairement à son canton.","Elgg (ZH)","Il finanziamento uniforme delle prestazioni è stato respinto a Elgg, dove ha riscosso il 88,2 per cento di ""no"". Elgg ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Horgen ZH","51,8 Prozent der Stimmbürgerinnen und Stimmbürger von Horgen haben sich gegen die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Horgen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Horgen (ZH)","A Horgen, les citoyens rejettent à 51,8 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Horgen a rejeté la réforme, contrairement à son canton.","Horgen (ZH)","Nel comune di Horgen, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 51,8 per cento di voti contrari. Horgen ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Illnau-Effretikon ZH","80,7 Prozent der Stimmbürgerinnen und Stimmbürger in Illnau-Effretikon haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Illnau-Effretikon hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Illnau-Effretikon (ZH)","Les habitants d'Illnau-Effretikon acceptent avec 80,7 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Illnau-Effretikon a approuvé la réforme, tout comme son canton.","Illnau-Effretikon (ZH)","Il 80,7 per cento degli elettori di Illnau-Effretikon ha accolto il finanziamento uniforme delle prestazioni. Illnau-Effretikon ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Bauma ZH","Mit 4'415 Ja zu 3'335 Nein hat sich Bauma für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Das entspricht 57 Prozent. Bauma hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Bauma (ZH)","Bauma dit oui à 57 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Bauma a approuvé la réforme, tout comme son canton.","Bauma (ZH)","Gli abitanti di Bauma hanno accolto il finanziamento uniforme delle prestazioni con il 57 per cento di ""sì"". Bauma ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Wiesendangen ZH","Keine Mehrheit für die einheitliche Finanzierung der Leistungen im Gesundheitswesen in Wiesendangen: Die Vorlage ist mit 51,9 Prozent gescheitert. Wiesendangen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Wiesendangen (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas convaincu à Wiesendangen. Les citoyens de la commune ont refusé le texte à 51,9 pour cent. Wiesendangen a rejeté la réforme, contrairement à son canton.","Wiesendangen (ZH)","Il 51,9 per cento degli elettori di Wiesendangen ha respinto il finanziamento uniforme delle prestazioni. Wiesendangen ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Aarberg BE","Mit 2'662 Nein zu 1'428 Ja haben die Stimmbürgerinnen und Stimmbürger von Aarberg die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Das sind 65,1 Prozent. Aarberg hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Aarberg (BE)","La population d'Aarberg rejette à 65,1 pour cent des voix le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Aarberg a rejeté la réforme, contrairement à son canton.","Aarberg (BE)","A Aarberg gli abitanti si sono opposti al finanziamento uniforme delle prestazioni con il 65,1 per cento di voti a sfavore. Aarberg ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Bargen BE","Ja zur einheitlichen Finanzierung der Leistungen im Gesundheitswesen in Bargen BE. Die Gemeinde hat die Vorlage mit 90,2 Prozent der Stimmen angenommen. Bargen BE hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Bargen (BE)","Les habitants de Bargen (BE) soutiennent à 90,2 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Bargen (BE) a approuvé la réforme, tout comme son canton.","Bargen (BE)","Gli elettori di Bargen BE si sono mostrati favorevoli al finanziamento uniforme delle prestazioni, che ha ricevuto il 90,2 per cento di ""sì"". Bargen BE ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Grossaffoltern BE","66,4 Prozent der Stimmbürgerinnen und Stimmbürger von Grossaffoltern haben sich gegen die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Grossaffoltern hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Grossaffoltern (BE)","A Grossaffoltern, les citoyens rejettent à 66,4 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Grossaffoltern a rejeté la réforme, contrairement à son canton.","Grossaffoltern (BE)","Nel comune di Grossaffoltern, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 66,4 per cento di voti contrari. Grossaffoltern ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Kallnach BE","75,8 Prozent der Stimmbürgerinnen und Stimmbürger in Kallnach haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Kallnach hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Kallnach (BE)","Les habitants de Kallnach acceptent avec 75,8 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Kallnach a approuvé la réforme, tout comme son canton.","Kallnach (BE)","Il 75,8 per cento degli elettori di Kallnach ha accolto il finanziamento uniforme delle prestazioni. Kallnach ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Kappelen BE","Ja zur einheitlichen Finanzierung der Leistungen im Gesundheitswesen in Kappelen. Die Gemeinde hat die Vorlage mit 51,8 Prozent der Stimmen angenommen. Kappelen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Kappelen (BE)","Les habitants de Kappelen soutiennent à 51,8 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Kappelen a approuvé la réforme, tout comme son canton.","Kappelen (BE)","Gli elettori di Kappelen si sono mostrati favorevoli al finanziamento uniforme delle prestazioni, che ha ricevuto il 51,8 per cento di ""sì"". Kappelen ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Lyss BE","Lyss hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 51,2 Prozent Nein verworfen. Lyss hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Lyss (BE)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est refusé à 51,2 pour cent à Lyss. Lyss a rejeté la réforme, contrairement à son canton.","Lyss (BE)","I cittadini di Lyss hanno respinto il finanziamento uniforme delle prestazioni con il 51,2 per cento di voti contrari. Lyss ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Meikirch BE","74,9 der Stimmbürgerinnen und Stimmbürger von Meikirch haben die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Meikirch hat damit anders abgestimmt als der Kanton Bern, der die Vorlage angenommen hat.","Meikirch (BE)","Les habitants de Meikirch s'opposent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée par 74,9 pour cent des voix. Meikirch a rejeté la réforme, contrairement à son canton.","Meikirch (BE)","Gli abitanti di Meikirch hanno respinto il finanziamento uniforme delle prestazioni con il 74,9 per cento di ""no"". Meikirch ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Radelfingen BE","Die einheitliche Finanzierung der Leistungen im Gesundheitswesen ist in Radelfingen mit 66 Prozent der Stimmen angenommen worden. Radelfingen hat damit gleich wie der Kanton Bern Ja gesagt zu dieser Vorlage.","Radelfingen (BE)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est approuvé à Radelfingen par 66 pour cent des votants. Radelfingen a approuvé la réforme, tout comme son canton.","Radelfingen (BE)","A Radelfingen gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 66 per cento di ""sì"". Radelfingen ha accolto il testo, così come quanto avvenuto a livello cantonale."
